10.9, 2056, 2, LTS, IV
145.8, 2277, 2, LTS, III
145.9, 1144, 1, FS, V
145.9, 1906, 2, FS, V
146, 2257, 2, FS, III
146.1, 1123, 1, FS, V
146.1, 1871, 2, FS, V
146.2, 745, 0, FS, III
146.2, 748, 0, FS, III
146.3, 1140, 1, FS, V
146.4, 2260, 2, FS, III
146.5, 729, 0, FS, III
146.5, 1120, 1, FS, V
146.6, 373, 0, FS, V
146.6, 1121, 1, FS, V
146.6, 1134, 1, FS, V
146.8, 1128, 1, FS, V
146.8, 2252, 2, FS, III
146.9, 759, 0, LTS, III
147.1, 1133, 1, FS, V
147.1, 2644, 3, FS, V
147.2, 2242, 2, FS, III
147.2, 2256, 2, FS, III
147.3, 744, 0, FS, III
147.3, 1883, 2, FS, V
147.4, 354, 0, FS, V
147.5, 740, 0, FS, III
147.5, 753, 0, LTS, III
147.6, 755, 0, LTS, III
147.6, 2269, 2, FS, III
147.7, 374, 0, FS, V
147.9, 754, 0, LTS, III
147.9, 1875, 2, FS, V
148, 1900, 2, FS, V
148.1, 1904, 2, FS, V
148.4, 2056, 2, LTS, IV
148.4, 2263, 2, FS, III
148.6, 718, 0, FS, III
148.6, 1125, 1, FS, V
148.7, 1142, 1, FS, V
148.7, 1882, 2, FS, V
148.8, 721, 0, FS, III
148.8, 2281, 2, LTS, III
148.9, 1139, 1, FS, V
148.9, 1891, 2, FS, V
149, 1894, 2, FS, V
149.3, 381, 0, FS, V
149.3, 2276, 2, LTS, III
149.6, 2248, 2, FS, III
149.8, 1130, 1, FS, V
149.8, 1881, 2, FS, V
150, 545, 0, LTS, IV
150.2, 379, 0, FS, V
150.6, 1132, 1, FS, V
150.8, 2261, 2, FS, III
151.1, 2819, 3, LTS, IV
151.3, 3037, 3, LTS, III
151.7, 3585, 4, LTS, IV
151.8, 1892, 2, FS, V
152.9, 533, 0, LTS, IV
154.1, 2823, 3, LTS, IV
155, 2061, 2, LTS, IV
155.9, 541, 0, LTS, IV
156.7, 3310, 4, LTS, VI
157.4, 542, 0, LTS, IV
157.6, 3038, 3, LTS, III
160.4, 3578, 4, LTS, IV
160.5, 3034, 3, LTS, III
164.5, 544, 0, LTS, IV
167, 536, 0, LTS, IV
170.5, 3586, 4, LTS, IV
171.4, 3043, 3, LTS, III
173, 2817, 3, LTS, IV
173.6, 1152, 1, LTS, V
173.7, 1163, 1, LTS, V
173.8, 391, 0, LTS, V
173.8, 1158, 1, LTS, V
174.2, 399, 0, LTS, V
174.5, 1913, 2, LTS, V
174.9, 1164, 1, LTS, V
175.1, 1151, 1, LTS, V
175.3, 1924, 2, LTS, V
175.3, 2674, 3, LTS, V
175.5, 1156, 1, LTS, V
175.5, 1912, 2, LTS, V
175.6, 400, 0, LTS, V
175.6, 3434, 4, LTS, V
175.9, 402, 0, LTS, V
176.1, 1157, 1, LTS, V
176.2, 267, 0, LTS, VI
176.4, 1159, 1, LTS, V
176.4, 1162, 1, LTS, V
176.6, 403, 0, LTS, V
176.6, 1165, 1, LTS, V
176.8, 393, 0, LTS, V
176.9, 1925, 2, LTS, V
177, 1150, 1, LTS, V
177.2, 404, 0, LTS, V
177.2, 3573, 4, LTS, IV
177.5, 1161, 1, LTS, V
177.6, 395, 0, LTS, V
177.6, 1917, 2, LTS, V
177.7, 2686, 3, LTS, V
177.8, 1921, 2, LTS, V
177.9, 1147, 1, LTS, V
178.1, 1160, 1, LTS, V
178.1, 1923, 2, LTS, V
178.3, 1149, 1, LTS, V
178.5, 386, 0, LTS, V
178.5, 1926, 2, LTS, V
178.6, 398, 0, LTS, V
178.7, 397, 0, LTS, V
179.5, 392, 0, LTS, V
179.5, 1920, 2, LTS, V
179.6, 389, 0, LTS, V
180, 1918, 2, LTS, V
180.1, 390, 0, LTS, V
180.3, 387, 0, LTS, V
180.6, 1909, 2, LTS, V
180.7, 1148, 1, LTS, V
180.8, 396, 0, LTS, V
180.8, 1914, 2, LTS, V
181.2, 394, 0, LTS, V
181.4, 388, 0, LTS, V
181.7, 2669, 3, LTS, V
182.2, 1154, 1, LTS, V
182.8, 751, 0, LTS, III
182.8, 1919, 2, LTS, V
183.1, 1908, 2, LTS, V
183.1, 2673, 3, LTS, V
183.4, 2685, 3, LTS, V
183.4, 3039, 3, LTS, III
184.4, 1910, 2, LTS, V
184.9, 2063, 2, LTS, IV
185.1, 1155, 1, LTS, V
186.9, 537, 0, LTS, IV
186.9, 2678, 3, LTS, V
188.2, 1788, 2, LTS, VI
188.2, 2683, 3, LTS, V
188.8, 3448, 4, LTS, V
190.6, 3798, 4, LTS, III
191.7, 2067, 2, LTS, IV
192.8, 2057, 2, LTS, IV
193.4, 1943, 2, IB, V
193.6, 756, 0, LTS, III
194.3, 2687, 3, LTS, V
196.1, 3804, 4, LTS, III
196.4, 2058, 2, LTS, IV
196.8, 2824, 3, LTS, IV
201, 2275, 2, LTS, III
203.4, 2688, 3, IB, V
206.9, 3795, 4, LTS, III
208.4, 3041, 3, LTS, III
210.6, 1790, 2, LTS, VI
210.6, 2277, 2, LTS, III
210.9, 269, 0, LTS, VI
211.9, 1153, 1, LTS, V
212.3, 709, 0, RS, III
212.5, 2816, 3, LTS, IV
213.6, 1162, 1, LTS, V
214.6, 3613, 4, RS, III
215.2, 401, 0, LTS, V
215.8, 2828, 3, LTS, IV
217.6, 3446, 4, LTS, V
219.8, 2549, 3, LTS, VI
220, 1922, 2, LTS, V
220.6, 1164, 1, LTS, V
220.8, 402, 0, LTS, V
221.9, 3802, 4, LTS, III
222.8, 545, 0, LTS, IV
223.1, 2682, 3, LTS, V
223.1, 3316, 4, RS, V
226.7, 3086, 4, RS, VI
228.9, 2820, 3, LTS, IV
229.2, 2060, 2, LTS, IV
231.8, 1161, 1, LTS, V
232.5, 3379, 4, RS, V
232.6, 332, 0, RS, V
233.5, 3336, 4, RS, V
236.8, 2065, 2, LTS, IV
237.4, 755, 0, LTS, III
240.3, 3589, 4, LTS, IV
241.1, 2495, 3, RS, VI
241.3, 1831, 2, RS, V
241.5, 754, 0, LTS, III
241.6, 2313, 3, RS, VI
244, 1789, 2, LTS, VI
244.6, 710, 0, RS, III
247.2, 3800, 4, LTS, III
247.4, 3699, 4, RS, III
250.3, 3434, 4, LTS, V
250.4, 399, 0, LTS, V
251.1, 165, 0, RS, VI
252.3, 1151, 1, LTS, V
255.1, 3581, 4, LTS, IV
255.4, 2396, 3, RS, VI
255.5, 758, 0, LTS, III
257, 1913, 2, LTS, V
257.6, 1030, 1, LTS, VI
259.4, 2817, 3, LTS, IV
259.9, 2681, 3, LTS, V
260.6, 2822, 3, LTS, IV
261.2, 291, 0, RS, V
263.6, 3801, 4, LTS, III
264.5, 2685, 3, LTS, V
264.8, 395, 0, LTS, V
266.4, 2550, 3, LTS, VI
266.8, 404, 0, LTS, V
268, 542, 0, LTS, IV
269.5, 3034, 3, LTS, III
270, 1791, 2, LTS, VI
272.6, 2673, 3, LTS, V
272.9, 1925, 2, LTS, V
273.3, 2154, 2, RS, III
276.6, 952, 1, RS, VI
277.4, 2056, 2, LTS, IV
277.5, 534, 0, LTS, IV
279.1, 3577, 4, LTS, IV
282.9, 2825, 3, LTS, IV
284.3, 3504, 4, RS, IV
287.5, 1160, 1, LTS, V
291.2, 3430, 4, LTS, V
292.3, 3578, 4, LTS, IV
292.9, 2055, 2, LTS, IV
294.6, 1303, 1, LTS, IV
294.6, 1515, 1, LTS, III
297.2, 1923, 2, LTS, V
297.3, 391, 0, LTS, V
298.1, 1294, 1, LTS, IV
303.5, 2276, 2, LTS, III
304.3, 3799, 4, LTS, III
307.3, 3753, 4, RS, III
308, 266, 0, LTS, VI
311.3, 2828, 3, LTS, IV
311.7, 3043, 3, LTS, III
312.4, 1163, 1, LTS, V
313.7, 3037, 3, LTS, III
315.8, 397, 0, LTS, V
316.6, 1028, 1, LTS, VI
317.2, 2280, 2, LTS, III
318.1, 1517, 1, LTS, III
318.2, 2117, 2, RS, III
323, 2275, 2, LTS, III
325.1, 545, 0, LTS, IV
325.9, 2816, 3, LTS, IV
326.7, 400, 0, LTS, V
329.4, 136, 0, RS, VI
329.7, 3350, 4, RS, V
330.5, 2549, 3, LTS, VI
330.8, 2067, 2, LTS, IV
331.5, 402, 0, LTS, V
331.8, 2847, 3, RS, III
332.1, 2446, 3, RS, VI
332.3, 760, 0, LTS, III
332.7, 953, 1, RS, VI
334.8, 1833, 2, RS, V
336.1, 3327, 4, RS, V
338.1, 3804, 4, LTS, III
339.8, 1788, 2, LTS, VI
341.2, 2824, 3, LTS, IV
344.5, 1786, 2, LTS, VI
345.2, 3088, 4, RS, VI
352.4, 3802, 4, LTS, III
352.8, 2690, 3, IB, V
353.3, 1521, 1, LTS, III
358, 1306, 1, LTS, IV
359.1, 269, 0, LTS, VI
359.1, 3578, 4, LTS, IV
359.3, 3586, 4, LTS, IV
360.8, 190, 0, RS, VI
360.9, 1197, 1, RS, IV
360.9, 2552, 3, LTS, VI
362.4, 2135, 2, RS, III
363, 3039, 3, LTS, III
365.2, 2712, 3, IB, V
365.4, 2550, 3, LTS, VI
365.9, 2056, 2, LTS, IV
367.7, 1519, 1, LTS, III
369.8, 404, 0, LTS, V
370.1, 2619, 3, RS, V
372.2, 2821, 3, LTS, IV
373.9, 2669, 3, LTS, V
374.7, 3580, 4, LTS, IV
375.9, 3038, 3, LTS, III
376.3, 1603, 2, RS, VI
376.9, 1921, 2, LTS, V
377.4, 2064, 2, LTS, IV
377.5, 3313, 4, LTS, VI
377.8, 1789, 2, LTS, VI
379.1, 1359, 1, RS, III
382.2, 3800, 4, LTS, III
383.5, 1165, 1, LTS, V
384.2, 1863, 2, RS, V
387.5, 1554, 2, RS, VI
387.8, 1922, 2, LTS, V
387.9, 2277, 2, LTS, III
390.1, 1295, 1, LTS, IV
391.3, 1793, 2, LTS, VI
391.4, 399, 0, LTS, V
392.5, 1423, 1, RS, III
397.7, 401, 0, LTS, V
398.7, 3434, 4, LTS, V
401, 2674, 3, LTS, V
402.7, 3717, 4, RS, III
403.9, 3518, 4, RS, IV
406.7, 2059, 2, LTS, IV
408.1, 1161, 1, LTS, V
408.3, 2124, 2, RS, III
409.5, 1515, 1, LTS, III
409.7, 1051, 1, RS, V
410, 3037, 3, LTS, III
411.2, 267, 0, LTS, VI
411.4, 3549, 4, FS, IV
412.4, 533, 0, LTS, IV
414.1, 1147, 1, LTS, V
415.4, 3734, 4, RS, III
415.9, 1032, 1, LTS, VI
416.8, 1151, 1, LTS, V
420.3, 1107, 1, RS, V
420.8, 3319, 4, RS, V
421.6, 2281, 2, LTS, III
422.3, 1516, 1, LTS, III
426.5, 754, 0, LTS, III
426.7, 3611, 4, RS, III
428.4, 537, 0, LTS, IV
430.2, 3466, 4, IB, V
430.5, 3804, 4, LTS, III
430.8, 2825, 3, LTS, IV
432.4, 3333, 4, RS, V
433.1, 3447, 4, LTS, V
433.4, 3685, 4, RS, III
436.9, 2816, 3, LTS, IV
438, 3036, 3, LTS, III
438.3, 2063, 2, LTS, IV
439.1, 3043, 3, LTS, III
440.1, 3362, 4, RS, V
440.9, 2958, 3, RS, III
442.8, 755, 0, LTS, III
446.9, 3450, 4, IB, V
447, 3460, 4, IB, V
449.7, 403, 0, LTS, V
449.9, 3462, 4, IB, V
450.7, 1150, 1, LTS, V
451, 3632, 4, RS, III
451.7, 3706, 4, RS, III
452.4, 2552, 3, LTS, VI
452.9, 3443, 4, LTS, V
453.8, 95, 0, RS, VI
454.4, 3367, 4, RS, V
454.9, 390, 0, LTS, V
456.7, 3589, 4, LTS, IV
457.2, 306, 0, RS, V
458, 3430, 4, LTS, V
458.1, 2687, 3, LTS, V
459.3, 1805, 2, RS, V
460.8, 3313, 4, LTS, VI
461.4, 758, 0, LTS, III
461.8, 3363, 4, RS, V
461.8, 3458, 4, IB, V
462.1, 2278, 2, LTS, III
462.1, 3802, 4, LTS, III
463.2, 2276, 2, LTS, III
463.6, 3470, 4, IB, V
467, 2056, 2, LTS, IV
468.1, 1913, 2, LTS, V
468.6, 1294, 1, LTS, IV
469.1, 3656, 4, RS, III
470.4, 3578, 4, LTS, IV
472, 3694, 4, RS, III
473.3, 3459, 4, IB, V
474, 3455, 4, IB, V
475.1, 1028, 1, LTS, VI
475.4, 3577, 4, LTS, IV
475.6, 3380, 4, RS, V
475.8, 3355, 4, RS, V
475.9, 3799, 4, LTS, III
476.4, 3798, 4, LTS, III
476.7, 269, 0, LTS, VI
478.8, 3451, 4, IB, V
479.1, 1519, 1, LTS, III
479.3, 2389, 3, RS, VI
480.8, 3626, 4, RS, III
481.8, 3465, 4, IB, V
482.9, 1159, 1, LTS, V
483.9, 534, 0, LTS, IV
485, 2643, 3, FS, V
485.6, 3579, 4, LTS, IV
488.7, 2819, 3, LTS, IV
488.8, 1514, 1, LTS, III
489.1, 1926, 2, LTS, V
489.5, 3041, 3, LTS, III
489.6, 1164, 1, LTS, V
489.7, 3311, 4, LTS, VI
490.1, 3336, 4, RS, V
491.6, 3374, 4, RS, V
495.1, 2817, 3, LTS, IV
495.1, 3434, 4, LTS, V
496.9, 3758, 4, RS, III
502.3, 3471, 4, IB, V
503.1, 1917, 2, LTS, V
506.5, 1030, 1, LTS, VI
508.2, 760, 0, LTS, III
512.2, 2669, 3, LTS, V
515, 3653, 4, RS, III
515.8, 3038, 3, LTS, III
522.3, 1160, 1, LTS, V
526.9, 3448, 4, LTS, V
529.2, 271, 0, LTS, VI
530.4, 1515, 1, LTS, III
530.5, 267, 0, LTS, VI
530.8, 1318, 1, RS, III
531.5, 1629, 2, RS, VI
535.1, 1027, 1, LTS, VI
535.4, 2593, 3, RS, V
538.1, 2059, 2, LTS, IV
539.8, 754, 0, LTS, III
540, 3586, 4, LTS, IV
542.4, 3798, 4, LTS, III
542.7, 1033, 1, RS, V
543.9, 1303, 1, LTS, IV
544.5, 1810, 2, RS, V
544.7, 1295, 1, LTS, IV
547.1, 1789, 2, LTS, VI
551.8, 1791, 2, LTS, VI
553.3, 1908, 2, LTS, V
553.5, 2277, 2, LTS, III
553.6, 1925, 2, LTS, V
555.1, 2816, 3, LTS, IV
560.2, 1920, 2, LTS, V
561.9, 2056, 2, LTS, IV
571.6, 402, 0, LTS, V
574.1, 2064, 2, LTS, IV
574.2, 3257, 4, RS, VI
576.6, 3309, 4, LTS, VI
578.1, 3795, 4, LTS, III
579, 1298, 1, LTS, IV
579.3, 3447, 4, LTS, V
580.1, 1465, 1, RS, III
581.4, 386, 0, LTS, V
582.4, 2820, 3, LTS, IV
585.3, 2055, 2, LTS, IV
585.8, 1924, 2, LTS, V
589.3, 3585, 4, LTS, IV
589.6, 1092, 1, RS, V
590.1, 1519, 1, LTS, III
595.5, 3313, 4, LTS, VI
596.1, 1181, 1, IB, V
598.2, 1521, 1, LTS, III
598.7, 2552, 3, LTS, VI
600.2, 2669, 3, LTS, V
600.4, 266, 0, LTS, VI
600.6, 3043, 3, LTS, III
600.8, 1516, 1, LTS, III
601.8, 1469, 1, RS, III
602.7, 3037, 3, LTS, III
603.2, 3310, 4, LTS, VI
603.8, 1302, 1, LTS, IV
608, 1030, 1, LTS, VI
609.7, 2682, 3, LTS, V
609.8, 2673, 3, LTS, V
610.1, 3800, 4, LTS, III
611.7, 2817, 3, LTS, IV
613.1, 3434, 4, LTS, V
613.3, 3578, 4, LTS, IV
616.4, 3804, 4, LTS, III
616.6, 1163, 1, LTS, V
620.2, 399, 0, LTS, V
620.3, 2549, 3, LTS, VI
621, 585, 0, RS, III
621.1, 1789, 2, LTS, VI
621.3, 269, 0, LTS, VI
622.4, 3311, 4, LTS, VI
623.1, 3580, 4, LTS, IV
625.4, 1921, 2, LTS, V
627.4, 1515, 1, LTS, III
628.3, 2276, 2, LTS, III
629.4, 1306, 1, LTS, IV
630.8, 2280, 2, LTS, III
630.8, 3039, 3, LTS, III
631.9, 756, 0, LTS, III
632.8, 394, 0, LTS, V
634.2, 534, 0, LTS, IV
634.6, 2685, 3, LTS, V
637.4, 2067, 2, LTS, IV
637.6, 401, 0, LTS, V
639.3, 3798, 4, LTS, III
639.8, 1791, 2, LTS, VI
643.7, 1160, 1, LTS, V
647.6, 267, 0, LTS, VI
647.9, 1911, 2, LTS, V
654.5, 758, 0, LTS, III
654.8, 1863, 2, RS, V
656, 3589, 4, LTS, IV
657.8, 1028, 1, LTS, VI
665, 1912, 2, LTS, V
666.2, 541, 0, LTS, IV
672.1, 2282, 2, LTS, III
673.5, 1908, 2, LTS, V
677.2, 2825, 3, LTS, IV
679.5, 3587, 4, LTS, IV
680.1, 1303, 1, LTS, IV
680.5, 3038, 3, LTS, III
682.7, 3041, 3, LTS, III
685.1, 402, 0, LTS, V
687.5, 3797, 4, LTS, III
690.2, 1147, 1, LTS, V
690.2, 3749, 4, RS, III
690.4, 390, 0, LTS, V
691.7, 2673, 3, LTS, V
692.4, 1164, 1, LTS, V
695.3, 533, 0, LTS, IV
697.6, 1162, 1, LTS, V
702.1, 2821, 3, LTS, IV
703.6, 3043, 3, LTS, III
705.8, 755, 0, LTS, III
706.5, 1515, 1, LTS, III
707.2, 2004, 2, RS, IV
709.5, 3578, 4, LTS, IV
711, 3802, 4, LTS, III
712.3, 1306, 1, LTS, IV
713.2, 3448, 4, LTS, V
714.7, 1925, 2, LTS, V
716.9, 269, 0, LTS, VI
718.9, 1298, 1, LTS, IV
719.4, 3799, 4, LTS, III
719.5, 2216, 2, RS, III
719.6, 2817, 3, LTS, IV
720.5, 536, 0, LTS, IV
723.1, 545, 0, LTS, IV
725.8, 3083, 4, RS, VI
726.3, 1302, 1, LTS, IV
728, 1926, 2, LTS, V
728.4, 3795, 4, LTS, III
730.4, 2276, 2, LTS, III
731.3, 2548, 3, LTS, VI
733.7, 2275, 2, LTS, III
735.1, 267, 0, LTS, VI
737.1, 1678, 2, RS, VI
737.5, 2064, 2, LTS, IV
737.8, 3034, 3, LTS, III
739.5, 542, 0, LTS, IV
740.2, 2554, 3, LTS, VI
740.3, 1151, 1, LTS, V
744.9, 2682, 3, LTS, V
745.3, 2819, 3, LTS, IV
746.6, 3036, 3, LTS, III
747.4, 2065, 2, LTS, IV
748, 309, 0, RS, V
749.5, 3038, 3, LTS, III
752.8, 2081, 2, RS, III
753.7, 966, 1, RS, VI
753.9, 2828, 3, LTS, IV
756.6, 2067, 2, LTS, IV
757.3, 714, 0, RS, III
758.8, 698, 0, RS, III
760.7, 1593, 2, RS, VI
763.9, 3313, 4, LTS, VI
764.6, 3447, 4, LTS, V
766.8, 2277, 2, LTS, III
767.4, 212, 0, RS, VI
768, 1514, 1, LTS, III
769.2, 3589, 4, LTS, IV
770, 406, 0, IB, V
770.1, 2683, 3, LTS, V
771.6, 2056, 2, LTS, IV
772.1, 288, 0, RS, V
772.6, 3041, 3, LTS, III
773, 1689, 2, RS, VI
775.9, 533, 0, LTS, IV
776.1, 1228, 1, RS, IV
776.2, 534, 0, LTS, IV
777.6, 819, 1, RS, VI
777.9, 1923, 2, LTS, V
780.8, 1299, 1, LTS, IV
781.2, 345, 0, RS, V
783, 1789, 2, LTS, VI
784.1, 310, 0, RS, V
784.1, 3431, 4, LTS, V
784.8, 1155, 1, LTS, V
786.9, 758, 0, LTS, III
788.6, 1150, 1, LTS, V
788.9, 2550, 3, LTS, VI
789, 1924, 2, LTS, V
789.5, 3577, 4, LTS, IV
789.7, 1297, 1, LTS, IV
793.6, 1342, 1, RS, III
795, 2185, 2, RS, III
796, 2282, 2, LTS, III
796.7, 1921, 2, LTS, V
797.3, 753, 0, LTS, III
798.2, 2685, 3, LTS, V
801.3, 399, 0, LTS, V
801.7, 3586, 4, LTS, IV
802, 1158, 1, LTS, V
803, 1030, 1, LTS, VI
803.4, 1912, 2, LTS, V
807.6, 3043, 3, LTS, III
808.2, 754, 0, LTS, III
809.6, 2687, 3, LTS, V
810.2, 3435, 4, LTS, V
811.1, 387, 0, LTS, V
811.4, 1160, 1, LTS, V
811.4, 3063, 4, RS, VI
813.9, 3798, 4, LTS, III
814.2, 1788, 2, LTS, VI
814.8, 1190, 1, IB, V
816.5, 402, 0, LTS, V
816.9, 2059, 2, LTS, IV
817.3, 781, 1, RS, VI
820.3, 2552, 3, LTS, VI
821.6, 1926, 2, LTS, V
823.9, 3311, 4, LTS, VI
825.6, 267, 0, LTS, VI
826.7, 3436, 4, LTS, V
828.7, 3458, 4, IB, V
831.1, 1513, 1, LTS, III
831.3, 2817, 3, LTS, IV
832.3, 3802, 4, LTS, III
832.7, 1302, 1, LTS, IV
833.4, 3715, 4, RS, III
835.2, 1032, 1, LTS, VI
836.4, 386, 0, LTS, V
837.7, 3799, 4, LTS, III
838.8, 766, 1, RS, VI
842.4, 2058, 2, LTS, IV
842.8, 1515, 1, LTS, III
844.7, 545, 0, LTS, IV
844.9, 1165, 1, LTS, V
845.6, 3578, 4, LTS, IV
848.3, 760, 0, LTS, III
850.2, 2064, 2, LTS, IV
851.7, 391, 0, LTS, V
852, 1163, 1, LTS, V
853, 395, 0, LTS, V
854.5, 2674, 3, LTS, V
856.6, 1295, 1, LTS, IV
860, 2570, 3, RS, V
860.8, 537, 0, LTS, IV
863.1, 1306, 1, LTS, IV
864, 2056, 2, LTS, IV
864.5, 1303, 1, LTS, IV
866.4, 2673, 3, LTS, V
866.7, 1521, 1, LTS, III
866.8, 3804, 4, LTS, III
871.4, 3110, 4, RS, VI
874.3, 2873, 3, RS, III
874.6, 2550, 3, LTS, VI
877.2, 1230, 1, RS, IV
878.2, 3448, 4, LTS, V
879.6, 3585, 4, LTS, IV
883.4, 3313, 4, LTS, VI
887, 758, 0, LTS, III
887.7, 1789, 2, LTS, VI
889.7, 1791, 2, LTS, VI
890.4, 2276, 2, LTS, III
890.9, 1164, 1, LTS, V
893.8, 1512, 1, LTS, III
894.7, 534, 0, LTS, IV
896.9, 2682, 3, LTS, V
897.2, 2828, 3, LTS, IV
901, 2275, 2, LTS, III
902, 399, 0, LTS, V
903.2, 3581, 4, LTS, IV
903.8, 3043, 3, LTS, III
905.1, 755, 0, LTS, III
908.8, 3434, 4, LTS, V
909.2, 1516, 1, LTS, III
910.9, 2368, 3, RS, VI
911.9, 266, 0, LTS, VI
913, 2552, 3, LTS, VI
915, 3586, 4, LTS, IV
915.2, 1519, 1, LTS, III
916.3, 2067, 2, LTS, IV
918.2, 2058, 2, LTS, IV
921.6, 397, 0, LTS, V
921.7, 1030, 1, LTS, VI
924, 270, 0, LTS, VI
924.7, 3577, 4, LTS, IV
925.6, 613, 0, RS, III
927.7, 1724, 2, RS, VI
928.1, 2280, 2, LTS, III
929.2, 1459, 1, RS, III
930.4, 2825, 3, LTS, IV
933.4, 2460, 3, RS, VI
934.8, 3041, 3, LTS, III
935.4, 1913, 2, LTS, V
935.5, 1925, 2, LTS, V
937.1, 535, 0, LTS, IV
937.4, 601, 0, RS, III
938.3, 1631, 2, RS, VI
939.4, 1151, 1, LTS, V
939.5, 1695, 2, RS, VI
940.9, 2065, 2, LTS, IV
941.2, 1028, 1, LTS, VI
942.2, 754, 0, LTS, III
944.1, 1917, 2, LTS, V
945.7, 430, 0, IB, V
946.4, 3439, 4, LTS, V
949.4, 681, 0, RS, III
950, 203, 0, RS, VI
950.8, 1306, 1, LTS, IV
952.2, 3589, 4, LTS, IV
953.4, 320, 0, RS, V
953.5, 267, 0, LTS, VI
956.6, 671, 0, RS, III
956.6, 2063, 2, LTS, IV
956.8, 1613, 2, RS, VI
958.4, 412, 0, IB, V
958.9, 1515, 1, LTS, III
958.9, 3799, 4, LTS, III
961.5, 1521, 1, LTS, III
961.6, 404, 0, LTS, V
962.9, 321, 0, RS, V
963.4, 1516, 1, LTS, III
964.7, 545, 0, LTS, IV
965.5, 319, 0, RS, V
966, 418, 0, IB, V
968.1, 2670, 3, LTS, V
969.3, 301, 0, RS, V
969.7, 2276, 2, LTS, III
970.2, 534, 0, LTS, IV
973.6, 403, 0, LTS, V
974.5, 536, 0, LTS, IV
974.9, 275, 0, RS, V
976.1, 1950, 2, IB, V
976.2, 427, 0, IB, V
977.3, 653, 0, RS, III
981.5, 751, 0, LTS, III
982.3, 3311, 4, LTS, VI
984, 1033, 1, RS, V
985.7, 1922, 2, LTS, V
985.9, 2280, 2, LTS, III
987.8, 322, 0, RS, V
987.8, 402, 0, LTS, V
987.8, 1066, 1, RS, V
988, 1801, 2, RS, V
991.2, 2680, 3, LTS, V
992, 2686, 3, LTS, V
992.6, 1156, 1, LTS, V
994.2, 269, 0, LTS, VI
996.1, 1338, 1, RS, III
997.3, 2549, 3, LTS, VI
998, 2055, 2, LTS, IV
