10.9, 2056, 2, LTS, IV
126.6, 3420, 4, FS, V
126.7, 55, 0, RS, VI
126.7, 123, 0, RS, VI
126.7, 130, 0, RS, VI
126.7, 358, 0, FS, V
126.7, 361, 0, FS, V
126.7, 418, 0, IB, V
126.7, 530, 0, LTS, IV
126.7, 788, 1, RS, VI
126.7, 1128, 1, FS, V
126.7, 1131, 1, FS, V
126.7, 1137, 1, FS, V
126.7, 1138, 1, FS, V
126.7, 1169, 1, IB, V
126.7, 1188, 1, IB, V
126.8, 21, 0, RS, VI
126.8, 349, 0, FS, V
126.8, 351, 0, FS, V
126.8, 352, 0, FS, V
126.8, 377, 0, FS, V
126.8, 422, 0, IB, V
126.8, 430, 0, IB, V
126.8, 725, 0, FS, III
126.8, 790, 1, RS, VI
126.8, 797, 1, RS, VI
126.8, 963, 1, RS, VI
126.8, 1115, 1, FS, V
126.8, 1116, 1, FS, V
126.8, 1127, 1, FS, V
126.8, 1141, 1, FS, V
126.8, 1143, 1, FS, V
126.8, 1144, 1, FS, V
126.8, 1877, 2, FS, V
126.8, 1891, 2, FS, V
126.8, 2246, 2, FS, III
126.8, 3400, 4, FS, V
126.8, 3402, 4, FS, V
126.8, 3404, 4, FS, V
126.9, 353, 0, FS, V
126.9, 355, 0, FS, V
126.9, 360, 0, FS, V
126.9, 538, 0, LTS, IV
126.9, 834, 1, RS, VI
126.9, 992, 1, RS, VI
126.9, 1113, 1, FS, V
126.9, 1114, 1, FS, V
126.9, 1118, 1, FS, V
126.9, 1132, 1, FS, V
126.9, 1871, 2, FS, V
126.9, 1878, 2, FS, V
127, 183, 0, RS, VI
127, 359, 0, FS, V
127, 364, 0, FS, V
127, 372, 0, FS, V
127, 382, 0, FS, V
127, 1112, 1, FS, V
127, 1125, 1, FS, V
127, 1134, 1, FS, V
127, 1146, 1, FS, V
127, 1880, 2, FS, V
127, 1885, 2, FS, V
127.1, 118, 0, RS, VI
127.1, 356, 0, FS, V
127.1, 365, 0, FS, V
127.1, 738, 0, FS, III
127.1, 759, 0, LTS, III
127.1, 766, 1, RS, VI
127.1, 828, 1, RS, VI
127.1, 1064, 1, RS, V
127.1, 1875, 2, FS, V
127.1, 1894, 2, FS, V
127.1, 1904, 2, FS, V
127.2, 367, 0, FS, V
127.2, 836, 1, RS, VI
127.2, 856, 1, RS, VI
127.2, 1139, 1, FS, V
127.2, 1883, 2, FS, V
127.2, 1886, 2, FS, V
127.2, 1887, 2, FS, V
127.2, 1899, 2, FS, V
127.2, 3443, 4, LTS, V
127.3, 35, 0, RS, VI
127.3, 354, 0, FS, V
127.3, 368, 0, FS, V
127.3, 370, 0, FS, V
127.3, 373, 0, FS, V
127.3, 379, 0, FS, V
127.3, 984, 1, RS, VI
127.3, 1881, 2, FS, V
127.3, 1902, 2, FS, V
127.3, 1947, 2, IB, V
127.3, 3415, 4, FS, V
127.3, 3416, 4, FS, V
127.4, 366, 0, FS, V
127.4, 375, 0, FS, V
127.4, 532, 0, LTS, IV
127.4, 718, 0, FS, III
127.4, 728, 0, FS, III
127.4, 740, 0, FS, III
127.4, 2056, 2, LTS, IV
127.4, 2656, 3, FS, V
127.5, 163, 0, RS, VI
127.5, 350, 0, FS, V
127.5, 378, 0, FS, V
127.5, 552, 0, RS, III
127.5, 622, 0, RS, III
127.5, 669, 0, RS, III
127.5, 729, 0, FS, III
127.5, 748, 0, FS, III
127.5, 1873, 2, FS, V
127.5, 1874, 2, FS, V
127.5, 1884, 2, FS, V
127.5, 1933, 2, IB, V
127.5, 3414, 4, FS, V
127.5, 3429, 4, FS, V
127.6, 222, 0, RS, VI
127.6, 362, 0, FS, V
127.6, 380, 0, FS, V
127.6, 383, 0, FS, V
127.6, 384, 0, FS, V
127.6, 733, 0, FS, III
127.6, 1896, 2, FS, V
127.7, 178, 0, RS, VI
127.7, 531, 0, LTS, IV
127.7, 541, 0, LTS, IV
127.7, 544, 0, LTS, IV
127.7, 1882, 2, FS, V
127.7, 1903, 2, FS, V
127.8, 67, 0, RS, VI
127.8, 369, 0, FS, V
127.8, 543, 0, LTS, IV
127.8, 569, 0, RS, III
127.8, 736, 0, FS, III
127.8, 745, 0, FS, III
127.8, 986, 1, RS, VI
127.8, 1344, 1, RS, III
127.8, 1569, 2, RS, VI
127.8, 1895, 2, FS, V
127.8, 1897, 2, FS, V
127.8, 2256, 2, FS, III
127.9, 196, 0, RS, VI
127.9, 954, 1, RS, VI
127.9, 1299, 1, LTS, IV
127.9, 1614, 2, RS, VI
127.9, 1888, 2, FS, V
128, 923, 1, RS, VI
128, 1449, 1, RS, III
128, 1900, 2, FS, V
128, 1901, 2, FS, V
128, 3397, 4, FS, V
128.1, 111, 0, RS, VI
128.1, 143, 0, RS, VI
128.1, 1432, 1, RS, III
128.1, 1893, 2, FS, V
128.2, 29, 0, RS, VI
128.2, 205, 0, RS, VI
128.2, 744, 0, FS, III
128.2, 1292, 1, LTS, IV
128.2, 1890, 2, FS, V
128.2, 3401, 4, FS, V
128.3, 22, 0, RS, VI
128.3, 188, 0, RS, VI
128.3, 721, 0, FS, III
128.3, 950, 1, RS, VI
128.3, 1300, 1, LTS, IV
128.3, 1416, 1, RS, III
128.4, 70, 0, RS, VI
128.4, 542, 0, LTS, IV
128.4, 662, 0, RS, III
128.4, 734, 0, FS, III
128.4, 758, 0, LTS, III
128.4, 845, 1, RS, VI
128.4, 1650, 2, RS, VI
128.4, 1907, 2, FS, V
128.5, 133, 0, RS, VI
128.5, 235, 0, RS, VI
128.5, 768, 1, RS, VI
128.5, 820, 1, RS, VI
128.5, 1008, 1, FS, VI
128.5, 1186, 1, IB, V
128.5, 1879, 2, FS, V
128.6, 157, 0, RS, VI
128.6, 589, 0, RS, III
128.6, 670, 0, RS, III
128.6, 735, 0, FS, III
128.6, 747, 0, FS, III
128.6, 791, 1, RS, VI
128.6, 977, 1, RS, VI
128.6, 1170, 1, IB, V
128.6, 1342, 1, RS, III
128.7, 537, 0, LTS, IV
128.7, 726, 0, FS, III
128.7, 749, 0, FS, III
128.7, 755, 0, LTS, III
128.7, 880, 1, RS, VI
128.7, 892, 1, RS, VI
128.7, 975, 1, RS, VI
128.7, 1167, 1, IB, V
128.7, 1178, 1, IB, V
128.7, 1182, 1, IB, V
128.7, 1473, 1, RS, III
128.7, 1658, 2, RS, VI
128.7, 3428, 4, FS, V
128.8, 109, 0, RS, VI
128.8, 172, 0, RS, VI
128.8, 285, 0, RS, V
128.8, 630, 0, RS, III
128.8, 665, 0, RS, III
128.8, 720, 0, FS, III
128.8, 802, 1, RS, VI
128.8, 841, 1, RS, VI
128.8, 911, 1, RS, VI
128.8, 949, 1, RS, VI
128.8, 1028, 1, LTS, VI
128.8, 1180, 1, IB, V
128.8, 1189, 1, IB, V
128.8, 1889, 2, FS, V
128.8, 1906, 2, FS, V
128.9, 184, 0, RS, VI
128.9, 228, 0, RS, VI
128.9, 411, 0, IB, V
128.9, 991, 1, RS, VI
128.9, 1177, 1, IB, V
128.9, 1179, 1, IB, V
128.9, 1183, 1, IB, V
128.9, 1713, 2, RS, VI
129, 152, 0, RS, VI
129, 385, 0, FS, V
129, 724, 0, FS, III
129, 798, 1, RS, VI
129, 1168, 1, IB, V
129.1, 88, 0, RS, VI
129.1, 750, 0, FS, III
129.1, 1000, 1, FS, VI
129.1, 1175, 1, IB, V
129.1, 1181, 1, IB, V
129.1, 1187, 1, IB, V
129.1, 1360, 1, RS, III
129.1, 1433, 1, RS, III
129.1, 1520, 1, LTS, III
129.1, 1562, 2, RS, VI
129.1, 1892, 2, FS, V
129.1, 2057, 2, LTS, IV
129.1, 2059, 2, LTS, IV
129.2, 947, 1, RS, VI
129.2, 1108, 1, RS, V
129.2, 1110, 1, FS, V
129.2, 1173, 1, IB, V
129.2, 1293, 1, LTS, IV
129.2, 1303, 1, LTS, IV
129.2, 1488, 1, FS, III
129.3, 275, 0, RS, V
129.3, 535, 0, LTS, IV
129.3, 540, 0, LTS, IV
129.3, 723, 0, FS, III
129.3, 831, 1, RS, VI
129.3, 1111, 1, FS, V
129.3, 1129, 1, FS, V
129.3, 1135, 1, FS, V
129.3, 1172, 1, IB, V
129.3, 1190, 1, IB, V
129.3, 1191, 1, IB, V
129.3, 1876, 2, FS, V
129.3, 1898, 2, FS, V
129.3, 2062, 2, LTS, IV
129.4, 82, 0, RS, VI
129.4, 110, 0, RS, VI
129.4, 371, 0, FS, V
129.4, 376, 0, FS, V
129.4, 417, 0, IB, V
129.4, 431, 0, IB, V
129.4, 581, 0, RS, III
129.4, 807, 1, RS, VI
129.4, 948, 1, RS, VI
129.4, 997, 1, FS, VI
129.4, 1122, 1, FS, V
129.4, 1130, 1, FS, V
129.4, 1136, 1, FS, V
129.4, 1140, 1, FS, V
129.4, 1142, 1, FS, V
129.4, 1174, 1, IB, V
129.4, 1516, 1, LTS, III
129.4, 2684, 3, LTS, V
129.4, 3449, 4, IB, V
129.5, 357, 0, FS, V
129.5, 363, 0, FS, V
129.5, 374, 0, FS, V
129.5, 381, 0, FS, V
129.5, 756, 0, LTS, III
129.5, 795, 1, RS, VI
129.5, 1003, 1, FS, VI
129.5, 1117, 1, FS, V
129.5, 1119, 1, FS, V
129.5, 1120, 1, FS, V
129.5, 1121, 1, FS, V
129.5, 1123, 1, FS, V
129.5, 1124, 1, FS, V
129.5, 1126, 1, FS, V
129.5, 1133, 1, FS, V
129.5, 1145, 1, FS, V
129.5, 1171, 1, IB, V
129.5, 1306, 1, LTS, IV
129.5, 1487, 1, FS, III
129.6, 358, 0, FS, V
129.6, 361, 0, FS, V
129.6, 414, 0, IB, V
129.6, 719, 0, FS, III
129.6, 851, 1, RS, VI
129.6, 1128, 1, FS, V
129.6, 1131, 1, FS, V
129.6, 1137, 1, FS, V
129.6, 1138, 1, FS, V
129.6, 1166, 1, IB, V
129.6, 1521, 1, LTS, III
129.7, 31, 0, RS, VI
129.7, 349, 0, FS, V
129.7, 351, 0, FS, V
129.7, 352, 0, FS, V
129.7, 377, 0, FS, V
129.7, 406, 0, IB, V
129.7, 601, 0, RS, III
129.7, 830, 1, RS, VI
129.7, 944, 1, RS, VI
129.7, 1115, 1, FS, V
129.7, 1116, 1, FS, V
129.7, 1127, 1, FS, V
129.7, 1141, 1, FS, V
129.7, 1143, 1, FS, V
129.7, 1144, 1, FS, V
129.7, 1185, 1, IB, V
129.7, 1877, 2, FS, V
129.7, 1891, 2, FS, V
129.8, 12, 0, RS, VI
129.8, 126, 0, RS, VI
129.8, 187, 0, RS, VI
129.8, 353, 0, FS, V
129.8, 355, 0, FS, V
129.8, 360, 0, FS, V
129.8, 412, 0, IB, V
129.8, 429, 0, IB, V
129.8, 1113, 1, FS, V
129.8, 1114, 1, FS, V
129.8, 1118, 1, FS, V
129.8, 1132, 1, FS, V
129.8, 1500, 1, FS, III
129.8, 1506, 1, FS, III
129.8, 1724, 2, RS, VI
129.8, 1871, 2, FS, V
129.8, 1878, 2, FS, V
129.9, 17, 0, RS, VI
129.9, 197, 0, RS, VI
129.9, 238, 0, FS, VI
129.9, 359, 0, FS, V
129.9, 364, 0, FS, V
129.9, 372, 0, FS, V
129.9, 382, 0, FS, V
129.9, 533, 0, LTS, IV
129.9, 667, 0, RS, III
129.9, 816, 1, RS, VI
129.9, 894, 1, RS, VI
129.9, 1112, 1, FS, V
129.9, 1125, 1, FS, V
129.9, 1134, 1, FS, V
129.9, 1146, 1, FS, V
129.9, 1176, 1, IB, V
129.9, 1184, 1, IB, V
129.9, 1192, 1, IB, V
129.9, 1338, 1, RS, III
129.9, 1880, 2, FS, V
129.9, 1885, 2, FS, V
129.9, 1905, 2, FS, V
130, 356, 0, FS, V
130, 365, 0, FS, V
130, 583, 0, RS, III
130, 832, 1, RS, VI
130, 895, 1, RS, VI
130, 913, 1, RS, VI
130, 998, 1, FS, VI
130, 1027, 1, LTS, VI
130, 1302, 1, LTS, IV
130, 1875, 2, FS, V
130, 1894, 2, FS, V
130, 1904, 2, FS, V
130.1, 48, 0, RS, VI
130.1, 367, 0, FS, V
130.1, 418, 0, IB, V
130.1, 817, 1, RS, VI
130.1, 860, 1, RS, VI
130.1, 1015, 1, FS, VI
130.1, 1098, 1, RS, V
130.1, 1139, 1, FS, V
130.1, 1169, 1, IB, V
130.1, 1188, 1, IB, V
130.1, 1291, 1, LTS, IV
130.1, 1883, 2, FS, V
130.1, 1886, 2, FS, V
130.1, 1887, 2, FS, V
130.1, 1899, 2, FS, V
130.2, 354, 0, FS, V
130.2, 368, 0, FS, V
130.2, 370, 0, FS, V
130.2, 373, 0, FS, V
130.2, 379, 0, FS, V
130.2, 422, 0, IB, V
130.2, 558, 0, RS, III
130.2, 1014, 1, FS, VI
130.2, 1486, 1, FS, III
130.2, 1512, 1, LTS, III
130.2, 1881, 2, FS, V
130.2, 1902, 2, FS, V
130.3, 366, 0, FS, V
130.3, 375, 0, FS, V
130.3, 534, 0, LTS, IV
130.3, 715, 0, RS, III
130.3, 1089, 1, RS, V
130.3, 1495, 1, FS, III
130.4, 0, 0, RS, VI
130.4, 106, 0, RS, VI
130.4, 173, 0, RS, VI
130.4, 217, 0, RS, VI
130.4, 350, 0, FS, V
130.4, 378, 0, FS, V
130.4, 935, 1, RS, VI
130.4, 1049, 1, RS, V
130.4, 1084, 1, RS, V
130.4, 1301, 1, LTS, IV
130.4, 1502, 1, FS, III
130.4, 1873, 2, FS, V
130.4, 1874, 2, FS, V
130.4, 1884, 2, FS, V
130.5, 26, 0, RS, VI
130.5, 76, 0, RS, VI
130.5, 362, 0, FS, V
130.5, 380, 0, FS, V
130.5, 383, 0, FS, V
130.5, 384, 0, FS, V
130.5, 753, 0, LTS, III
130.5, 1029, 1, LTS, VI
130.5, 1051, 1, RS, V
130.5, 1079, 1, RS, V
130.5, 1088, 1, RS, V
130.5, 1092, 1, RS, V
130.5, 1099, 1, RS, V
130.5, 1489, 1, FS, III
130.5, 1510, 1, FS, III
130.5, 1513, 1, LTS, III
130.5, 1519, 1, LTS, III
130.5, 1896, 2, FS, V
130.5, 2279, 2, LTS, III
130.6, 98, 0, RS, VI
130.6, 248, 0, FS, VI
130.6, 409, 0, IB, V
130.6, 651, 0, RS, III
130.6, 760, 0, LTS, III
130.6, 1034, 1, RS, V
130.6, 1037, 1, RS, V
130.6, 1038, 1, RS, V
130.6, 1056, 1, RS, V
130.6, 1073, 1, RS, V
130.6, 1882, 2, FS, V
130.6, 1903, 2, FS, V
130.7, 105, 0, RS, VI
130.7, 128, 0, RS, VI
130.7, 252, 0, FS, VI
130.7, 369, 0, FS, V
130.7, 555, 0, RS, III
130.7, 1022, 1, FS, VI
130.7, 1045, 1, RS, V
130.7, 1070, 1, RS, V
130.7, 1071, 1, RS, V
130.7, 1109, 1, RS, V
130.7, 1290, 1, LTS, IV
130.7, 1731, 2, RS, VI
130.7, 1895, 2, FS, V
130.7, 1897, 2, FS, V
130.8, 545, 0, LTS, IV
130.8, 1026, 1, LTS, VI
130.8, 1031, 1, LTS, VI
130.8, 1304, 1, LTS, IV
130.8, 1604, 2, RS, VI
130.8, 1888, 2, FS, V
130.9, 536, 0, LTS, IV
130.9, 1017, 1, FS, VI
130.9, 1036, 1, RS, V
130.9, 1081, 1, RS, V
130.9, 1095, 1, RS, V
130.9, 1900, 2, FS, V
130.9, 1901, 2, FS, V
130.9, 2067, 2, LTS, IV
131, 83, 0, RS, VI
131, 529, 0, LTS, IV
131, 1019, 1, FS, VI
131, 1046, 1, RS, V
131, 1052, 1, RS, V
131, 1053, 1, RS, V
131, 1055, 1, RS, V
131, 1066, 1, RS, V
131, 1074, 1, RS, V
131, 1105, 1, RS, V
131, 1107, 1, RS, V
131, 1505, 1, FS, III
131, 1893, 2, FS, V
131, 2273, 2, LTS, III
131.1, 81, 0, RS, VI
131.1, 295, 0, RS, V
131.1, 1018, 1, FS, VI
131.1, 1040, 1, RS, V
131.1, 1054, 1, RS, V
131.1, 1057, 1, RS, V
131.1, 1069, 1, RS, V
131.1, 1072, 1, RS, V
131.1, 1090, 1, RS, V
131.1, 1482, 1, FS, III
131.1, 1707, 2, RS, VI
131.1, 1890, 2, FS, V
131.2, 227, 0, RS, VI
131.2, 1009, 1, FS, VI
131.2, 1047, 1, RS, V
131.2, 1050, 1, RS, V
131.2, 1386, 1, RS, III
131.2, 1663, 2, RS, VI
131.2, 1872, 2, FS, V
131.3, 50, 0, RS, VI
131.3, 155, 0, RS, VI
131.3, 232, 0, RS, VI
131.3, 253, 0, FS, VI
131.3, 257, 0, FS, VI
131.3, 539, 0, LTS, IV
131.3, 846, 1, RS, VI
131.3, 1097, 1, RS, V
131.3, 1907, 2, FS, V
131.4, 139, 0, RS, VI
131.4, 171, 0, RS, VI
131.4, 582, 0, RS, III
131.4, 859, 1, RS, VI
131.4, 925, 1, RS, VI
131.4, 1035, 1, RS, V
131.4, 1060, 1, RS, V
131.4, 1061, 1, RS, V
131.4, 1086, 1, RS, V
131.4, 1093, 1, RS, V
131.4, 1104, 1, RS, V
131.4, 1298, 1, LTS, IV
131.4, 1305, 1, LTS, IV
131.4, 1879, 2, FS, V
131.5, 167, 0, RS, VI
131.5, 201, 0, RS, VI
131.5, 254, 0, FS, VI
131.5, 833, 1, RS, VI
131.5, 1025, 1, LTS, VI
131.5, 1042, 1, RS, V
131.5, 1044, 1, RS, V
131.5, 1078, 1, RS, V
131.5, 1101, 1, RS, V
131.5, 1102, 1, RS, V
131.5, 1493, 1, FS, III
131.6, 237, 0, FS, VI
131.6, 769, 1, RS, VI
131.6, 784, 1, RS, VI
131.6, 868, 1, RS, VI
131.6, 899, 1, RS, VI
131.6, 1006, 1, FS, VI
131.6, 1043, 1, RS, V
131.6, 1065, 1, RS, V
131.6, 1067, 1, RS, V
131.6, 1076, 1, RS, V
131.6, 1085, 1, RS, V
131.6, 1103, 1, RS, V
131.6, 1496, 1, FS, III
131.7, 44, 0, RS, VI
131.7, 203, 0, RS, VI
131.7, 538, 0, LTS, IV
131.7, 1082, 1, RS, V
131.7, 1083, 1, RS, V
131.7, 1091, 1, RS, V
131.7, 1096, 1, RS, V
131.7, 1889, 2, FS, V
131.7, 1906, 2, FS, V
131.7, 2656, 3, FS, V
131.8, 103, 0, RS, VI
131.8, 142, 0, RS, VI
131.8, 1059, 1, RS, V
131.8, 1077, 1, RS, V
131.8, 1087, 1, RS, V
131.8, 1483, 1, FS, III
131.9, 190, 0, RS, VI
131.9, 385, 0, FS, V
131.9, 530, 0, LTS, IV
131.9, 1008, 1, FS, VI
131.9, 1020, 1, FS, VI
131.9, 1039, 1, RS, V
131.9, 1058, 1, RS, V
131.9, 1062, 1, RS, V
131.9, 1100, 1, RS, V
131.9, 1186, 1, IB, V
131.9, 1517, 1, LTS, III
132, 95, 0, RS, VI
132, 108, 0, RS, VI
132, 124, 0, RS, VI
132, 256, 0, FS, VI
132, 258, 0, FS, VI
132, 560, 0, RS, III
132, 866, 1, RS, VI
132, 1005, 1, FS, VI
132, 1063, 1, RS, V
132, 1170, 1, IB, V
132, 1492, 1, FS, III
132, 1515, 1, LTS, III
132, 1892, 2, FS, V
132.1, 625, 0, RS, III
132.1, 1016, 1, FS, VI
132.1, 1030, 1, LTS, VI
132.1, 1094, 1, RS, V
132.1, 1106, 1, RS, V
132.1, 1110, 1, FS, V
132.1, 1167, 1, IB, V
132.1, 1178, 1, IB, V
132.1, 1182, 1, IB, V
132.1, 1488, 1, FS, III
132.2, 889, 1, RS, VI
132.2, 958, 1, RS, VI
132.2, 1033, 1, RS, V
132.2, 1111, 1, FS, V
132.2, 1129, 1, FS, V
132.2, 1135, 1, FS, V
132.2, 1180, 1, IB, V
132.2, 1189, 1, IB, V
132.2, 1324, 1, RS, III
132.2, 1898, 2, FS, V
132.2, 2644, 3, FS, V
132.3, 216, 0, RS, VI
132.3, 371, 0, FS, V
132.3, 376, 0, FS, V
132.3, 909, 1, RS, VI
132.3, 990, 1, RS, VI
132.3, 1122, 1, FS, V
132.3, 1130, 1, FS, V
132.3, 1136, 1, FS, V
132.3, 1140, 1, FS, V
132.3, 1142, 1, FS, V
132.3, 1177, 1, IB, V
132.3, 1179, 1, IB, V
132.3, 1183, 1, IB, V
132.4, 144, 0, RS, VI
132.4, 357, 0, FS, V
132.4, 363, 0, FS, V
132.4, 374, 0, FS, V
132.4, 381, 0, FS, V
132.4, 1117, 1, FS, V
132.4, 1119, 1, FS, V
132.4, 1120, 1, FS, V
132.4, 1121, 1, FS, V
132.4, 1123, 1, FS, V
132.4, 1124, 1, FS, V
132.4, 1126, 1, FS, V
132.4, 1133, 1, FS, V
132.4, 1145, 1, FS, V
132.4, 1168, 1, IB, V
132.5, 358, 0, FS, V
132.5, 361, 0, FS, V
132.5, 547, 0, RS, III
132.5, 1001, 1, FS, VI
132.5, 1128, 1, FS, V
132.5, 1131, 1, FS, V
132.5, 1137, 1, FS, V
132.5, 1138, 1, FS, V
132.5, 1175, 1, IB, V
132.5, 1181, 1, IB, V
132.5, 1187, 1, IB, V
132.5, 1297, 1, LTS, IV
132.6, 32, 0, RS, VI
132.6, 242, 0, FS, VI
132.6, 262, 0, FS, VI
132.6, 349, 0, FS, V
132.6, 351, 0, FS, V
132.6, 352, 0, FS, V
132.6, 377, 0, FS, V
132.6, 1041, 1, RS, V
132.6, 1115, 1, FS, V
132.6, 1116, 1, FS, V
132.6, 1127, 1, FS, V
132.6, 1141, 1, FS, V
132.6, 1143, 1, FS, V
132.6, 1144, 1, FS, V
132.6, 1173, 1, IB, V
132.6, 1877, 2, FS, V
132.6, 1891, 2, FS, V
132.7, 7, 0, RS, VI
132.7, 192, 0, RS, VI
132.7, 353, 0, FS, V
132.7, 355, 0, FS, V
132.7, 360, 0, FS, V
132.7, 861, 1, RS, VI
132.7, 1013, 1, FS, VI
132.7, 1024, 1, LTS, VI
132.7, 1113, 1, FS, V
132.7, 1114, 1, FS, V
132.7, 1118, 1, FS, V
132.7, 1132, 1, FS, V
132.7, 1172, 1, IB, V
132.7, 1190, 1, IB, V
132.7, 1191, 1, IB, V
132.7, 1299, 1, LTS, IV
132.7, 1871, 2, FS, V
132.7, 1878, 2, FS, V
132.8, 359, 0, FS, V
132.8, 364, 0, FS, V
132.8, 372, 0, FS, V
132.8, 382, 0, FS, V
132.8, 789, 1, RS, VI
132.8, 910, 1, RS, VI
132.8, 1112, 1, FS, V
132.8, 1125, 1, FS, V
132.8, 1134, 1, FS, V
132.8, 1146, 1, FS, V
132.8, 1174, 1, IB, V
132.8, 1559, 2, RS, VI
132.8, 1880, 2, FS, V
132.8, 1885, 2, FS, V
132.9, 356, 0, FS, V
132.9, 365, 0, FS, V
132.9, 904, 1, RS, VI
132.9, 1171, 1, IB, V
132.9, 1875, 2, FS, V
132.9, 1894, 2, FS, V
132.9, 1904, 2, FS, V
133, 92, 0, RS, VI
133, 367, 0, FS, V
133, 423, 0, IB, V
133, 1021, 1, FS, VI
133, 1139, 1, FS, V
133, 1166, 1, IB, V
133, 1292, 1, LTS, IV
133, 1296, 1, LTS, IV
133, 1883, 2, FS, V
133, 1886, 2, FS, V
133, 1899, 2, FS, V
133.1, 72, 0, RS, VI
133.1, 169, 0, RS, VI
133.1, 354, 0, FS, V
133.1, 368, 0, FS, V
133.1, 370, 0, FS, V
133.1, 373, 0, FS, V
133.1, 379, 0, FS, V
133.1, 1185, 1, IB, V
133.1, 1491, 1, FS, III
133.1, 1881, 2, FS, V
133.1, 1902, 2, FS, V
133.2, 366, 0, FS, V
133.2, 375, 0, FS, V
133.2, 647, 0, RS, III
133.2, 1011, 1, FS, VI
133.2, 1876, 2, FS, V
133.3, 151, 0, RS, VI
133.3, 249, 0, FS, VI
133.3, 350, 0, FS, V
133.3, 378, 0, FS, V
133.3, 1176, 1, IB, V
133.3, 1184, 1, IB, V
133.3, 1192, 1, IB, V
133.3, 1760, 2, FS, VI
133.3, 1873, 2, FS, V
133.3, 1874, 2, FS, V
133.3, 1884, 2, FS, V
133.3, 1887, 2, FS, V
133.4, 362, 0, FS, V
133.4, 380, 0, FS, V
133.4, 383, 0, FS, V
133.4, 384, 0, FS, V
133.4, 1064, 1, RS, V
133.4, 1783, 2, FS, VI
133.4, 1896, 2, FS, V
133.5, 223, 0, RS, VI
133.5, 1169, 1, IB, V
133.5, 1188, 1, IB, V
133.5, 1508, 1, FS, III
133.5, 1882, 2, FS, V
133.5, 1903, 2, FS, V
133.5, 1905, 2, FS, V
133.6, 261, 0, FS, VI
133.6, 369, 0, FS, V
133.6, 1295, 1, LTS, IV
133.6, 1444, 1, RS, III
133.6, 1895, 2, FS, V
133.6, 1897, 2, FS, V
133.7, 251, 0, FS, VI
133.7, 918, 1, RS, VI
133.7, 1781, 2, FS, VI
133.7, 1888, 2, FS, V
133.8, 10, 0, RS, VI
133.8, 622, 0, RS, III
133.8, 1494, 1, FS, III
133.8, 1900, 2, FS, V
133.8, 1901, 2, FS, V
133.9, 240, 0, FS, VI
133.9, 531, 0, LTS, IV
133.9, 1520, 1, LTS, III
133.9, 1893, 2, FS, V
134, 1303, 1, LTS, IV
134, 1890, 2, FS, V
134.1, 259, 0, FS, VI
134.1, 1507, 1, FS, III
134.1, 1763, 2, FS, VI
134.1, 1768, 2, FS, VI
134.1, 2637, 3, FS, V
134.2, 266, 0, LTS, VI
134.2, 793, 1, RS, VI
134.2, 1516, 1, LTS, III
134.3, 1306, 1, LTS, IV
134.3, 1449, 1, RS, III
134.3, 1879, 2, FS, V
134.4, 943, 1, RS, VI
134.4, 2664, 3, FS, V
134.5, 42, 0, RS, VI
134.6, 116, 0, RS, VI
134.6, 1454, 1, RS, III
134.6, 1889, 2, FS, V
134.6, 1906, 2, FS, V
134.7, 239, 0, FS, VI
134.7, 1300, 1, LTS, IV
134.7, 2632, 3, FS, V
134.8, 246, 0, FS, VI
134.8, 385, 0, FS, V
134.8, 1010, 1, FS, VI
134.8, 1293, 1, LTS, IV
134.8, 1302, 1, LTS, IV
134.8, 1766, 2, FS, VI
134.8, 1776, 2, FS, VI
134.8, 1907, 2, FS, V
134.9, 127, 0, RS, VI
134.9, 1342, 1, RS, III
134.9, 1505, 1, FS, III
134.9, 1780, 2, FS, VI
134.9, 1892, 2, FS, V
135, 1110, 1, FS, V
135, 1473, 1, RS, III
135, 1495, 1, FS, III
135, 2658, 3, FS, V
135.1, 58, 0, RS, VI
135.1, 214, 0, RS, VI
135.1, 630, 0, RS, III
135.1, 1111, 1, FS, V
135.1, 1129, 1, FS, V
135.1, 1135, 1, FS, V
135.1, 1291, 1, LTS, IV
135.1, 1521, 1, LTS, III
135.1, 1898, 2, FS, V
135.1, 2644, 3, FS, V
135.2, 371, 0, FS, V
135.2, 376, 0, FS, V
135.2, 414, 0, IB, V
135.2, 1122, 1, FS, V
135.2, 1130, 1, FS, V
135.2, 1136, 1, FS, V
135.2, 1140, 1, FS, V
135.2, 1142, 1, FS, V
135.2, 1301, 1, LTS, IV
135.2, 1501, 1, FS, III
135.2, 2656, 3, FS, V
135.3, 154, 0, RS, VI
135.3, 357, 0, FS, V
135.3, 363, 0, FS, V
135.3, 374, 0, FS, V
135.3, 381, 0, FS, V
135.3, 1117, 1, FS, V
135.3, 1119, 1, FS, V
135.3, 1120, 1, FS, V
135.3, 1121, 1, FS, V
135.3, 1123, 1, FS, V
135.3, 1124, 1, FS, V
135.3, 1126, 1, FS, V
135.3, 1133, 1, FS, V
135.3, 1145, 1, FS, V
135.3, 1186, 1, IB, V
135.3, 1775, 2, FS, VI
135.3, 2643, 3, FS, V
135.4, 245, 0, FS, VI
135.4, 358, 0, FS, V
135.4, 361, 0, FS, V
135.4, 552, 0, RS, III
135.4, 662, 0, RS, III
135.4, 985, 1, RS, VI
135.4, 1128, 1, FS, V
135.4, 1131, 1, FS, V
135.4, 1137, 1, FS, V
